,case_no,subcase_no,case_count,node_count,p_node_fail_min,p_node_fail_max,retires_min,retires_max,path_len,path_count,sla
1457,30,8,50,25,0.01,0.3,1,2,2000,1,0.005426410001722981
1458,30,9,50,25,0.01,0.3,1,2,2000,1,0.2383030455368745
1459,30,10,50,25,0.01,0.3,1,2,2000,1,0.8213859479429875
1460,30,11,50,25,0.01,0.3,1,2,2000,1,0.9742263318541656
1461,30,12,50,25,0.01,0.3,1,2,2000,1,0.965444951454326
1462,30,13,50,25,0.01,0.3,1,2,2000,1,0.6672948194990262
1463,30,14,50,25,0.01,0.3,1,2,2000,1,0.7130326650843243
1464,30,15,50,25,0.01,0.3,1,2,2000,1,0.13202217101461078
1465,30,16,50,25,0.01,0.3,1,2,2000,1,0.022109449341115712
1466,30,17,50,25,0.01,0.3,1,2,2000,1,0.6275571656799144
1467,30,18,50,25,0.01,0.3,1,2,2000,1,0.014982940530125229
1468,30,19,50,25,0.01,0.3,1,2,2000,1,0.06935360220868585
1469,30,20,50,25,0.01,0.3,1,2,2000,1,0.79090281795278
1470,30,21,50,25,0.01,0.3,1,2,2000,1,0.5182795624836087
1471,30,22,50,25,0.01,0.3,1,2,2000,1,0.4087417623831764
1472,30,23,50,25,0.01,0.3,1,2,2000,1,0.005516986405624347
1473,30,24,50,25,0.01,0.3,1,2,2000,1,0.020314481341461108
1474,30,25,50,25,0.01,0.3,1,2,2000,1,0.008302843365777671
1475,30,26,50,25,0.01,0.3,1,2,2000,1,0.9717579172227232
1476,30,27,50,25,0.01,0.3,1,2,2000,1,0.8786333234669517
1477,30,28,50,25,0.01,0.3,1,2,2000,1,0.009096593280700989
1478,30,29,50,25,0.01,0.3,1,2,2000,1,0.04049229428637659
1479,30,30,50,25,0.01,0.3,1,2,2000,1,0.9200250978009776
1480,30,31,50,25,0.01,0.3,1,2,2000,1,0.8018348573051807
1481,30,32,50,25,0.01,0.3,1,2,2000,1,0.33237650247792694
1482,30,33,50,25,0.01,0.3,1,2,2000,1,0.8983663907985321
1483,30,34,50,25,0.01,0.3,1,2,2000,1,0.7154395808122017
1484,30,35,50,25,0.01,0.3,1,2,2000,1,0.33950139903683996
1485,30,36,50,25,0.01,0.3,1,2,2000,1,0.00021501745921140847
1486,30,37,50,25,0.01,0.3,1,2,2000,1,0.9116536739505736
1487,30,38,50,25,0.01,0.3,1,2,2000,1,0.9574576041472758
1488,30,39,50,25,0.01,0.3,1,2,2000,1,0.4149116766607817
1489,30,40,50,25,0.01,0.3,1,2,2000,1,0.012042305651486594
1490,30,41,50,25,0.01,0.3,1,2,2000,1,0.6086875811470116
1491,30,42,50,25,0.01,0.3,1,2,2000,1,0.005745672000753417
1492,30,43,50,25,0.01,0.3,1,2,2000,1,0.5032878674161605
1493,30,44,50,25,0.01,0.3,1,2,2000,1,0.15329117853330956
1494,30,45,50,25,0.01,0.3,1,2,2000,1,0.958289835501686
1495,30,46,50,25,0.01,0.3,1,2,2000,1,0.019332251210083952
1496,30,47,50,25,0.01,0.3,1,2,2000,1,0.00046500522983792083
1497,30,48,50,25,0.01,0.3,1,2,2000,1,0.3292805206559585
1498,30,49,50,25,0.01,0.3,1,2,2000,1,0.9728590270404733
1499,30,50,50,25,0.01,0.3,1,2,2000,1,0.5465927527863184
1500,31,1,50,25,0.01,0.3,1,2,2000,1,0.7916010366995649
1501,31,2,50,25,0.01,0.3,1,2,2000,1,0.8824999579664898
1502,31,3,50,25,0.01,0.3,1,2,2000,1,0.0585318452645761
1503,31,4,50,25,0.01,0.3,1,2,2000,1,0.9892059727253666
1504,31,5,50,25,0.01,0.3,1,2,2000,1,0.7204761720185737
1505,31,6,50,25,0.01,0.3,1,2,2000,1,0.0003262014356777455
1506,31,7,50,25,0.01,0.3,1,2,2000,1,0.05875740133590124
1507,31,8,50,25,0.01,0.3,1,2,2000,1,0.8512461980534156
1508,31,9,50,25,0.01,0.3,1,2,2000,1,0.9479981594225821
1509,31,10,50,25,0.01,0.3,1,2,2000,1,0.0018900664626143775
1510,31,11,50,25,0.01,0.3,1,2,2000,1,0.9886025550607282
1511,31,12,50,25,0.01,0.3,1,2,2000,1,0.2503778511158837
1512,31,13,50,25,0.01,0.3,1,2,2000,1,0.09193019561692406
1513,31,14,50,25,0.01,0.3,1,2,2000,1,0.062076445118400464
1514,31,15,50,25,0.01,0.3,1,2,2000,1,0.9293278298795368
1515,31,16,50,25,0.01,0.3,1,2,2000,1,0.020464883549721043
1516,31,17,50,25,0.01,0.3,1,2,2000,1,0.008212103649250803
1517,31,18,50,25,0.01,0.3,1,2,2000,1,0.36626785787798355
1518,31,19,50,25,0.01,0.3,1,2,2000,1,0.10529379180635898
1519,31,20,50,25,0.01,0.3,1,2,2000,1,0.6501825416216218
1520,31,21,50,25,0.01,0.3,1,2,2000,1,0.828470954567095
1521,31,22,50,25,0.01,0.3,1,2,2000,1,0.02443935388384927
1522,31,23,50,25,0.01,0.3,1,2,2000,1,0.642739651142452
1523,31,24,50,25,0.01,0.3,1,2,2000,1,0.00044447007876296325
1524,31,25,50,25,0.01,0.3,1,2,2000,1,0.9866405665855683
1525,31,26,50,25,0.01,0.3,1,2,2000,1,0.0001697499618157081
1526,31,27,50,25,0.01,0.3,1,2,2000,1,6.309085653229208e-05
1527,31,28,50,25,0.01,0.3,1,2,2000,1,0.9156446116490838
1528,31,29,50,25,0.01,0.3,1,2,2000,1,0.9846914786232172
1529,31,30,50,25,0.01,0.3,1,2,2000,1,0.25559129650554235
1530,31,31,50,25,0.01,0.3,1,2,2000,1,0.9675444245940286
1531,31,32,50,25,0.01,0.3,1,2,2000,1,0.07037241503689133
1532,31,33,50,25,0.01,0.3,1,2,2000,1,0.047930156779862204
1533,31,34,50,25,0.01,0.3,1,2,2000,1,0.0020215228218310385
1534,31,35,50,25,0.01,0.3,1,2,2000,1,0.9920748980025851
1535,31,36,50,25,0.01,0.3,1,2,2000,1,0.006668558728030169
1536,31,37,50,25,0.01,0.3,1,2,2000,1,0.9105874254873262
1537,31,38,50,25,0.01,0.3,1,2,2000,1,0.2900786007537792
1538,31,39,50,25,0.01,0.3,1,2,2000,1,0.007904619857277721
1539,31,40,50,25,0.01,0.3,1,2,2000,1,0.9989743930610921
1540,31,41,50,25,0.01,0.3,1,2,2000,1,0.6074664180682425
1541,31,42,50,25,0.01,0.3,1,2,2000,1,0.8324790866911027
1542,31,43,50,25,0.01,0.3,1,2,2000,1,0.9881970322243406
1543,31,44,50,25,0.01,0.3,1,2,2000,1,0.9928057670776345
1544,31,45,50,25,0.01,0.3,1,2,2000,1,0.3297833562450732
1545,31,46,50,25,0.01,0.3,1,2,2000,1,0.9989882127391647
1546,31,47,50,25,0.01,0.3,1,2,2000,1,0.9760579281868547
1547,31,48,50,25,0.01,0.3,1,2,2000,1,0.21467676913230946
1548,31,49,50,25,0.01,0.3,1,2,2000,1,0.872989592302762
1549,31,50,50,25,0.01,0.3,1,2,2000,1,0.2076831004794914
1550,32,1,50,25,0.01,0.3,1,2,2000,1,0.2837541490232517
1551,32,2,50,25,0.01,0.3,1,2,2000,1,0.28213665342012945
1552,32,3,50,25,0.01,0.3,1,2,2000,1,0.004982735893428408
1553,32,4,50,25,0.01,0.3,1,2,2000,1,0.4332016393386954
1554,32,5,50,25,0.01,0.3,1,2,2000,1,0.06367034359060439
1555,32,6,50,25,0.01,0.3,1,2,2000,1,0.008848429805742918
1556,32,7,50,25,0.01,0.3,1,2,2000,1,0.09475905062739656
1557,32,8,50,25,0.01,0.3,1,2,2000,1,0.021780224327503796
1558,32,9,50,25,0.01,0.3,1,2,2000,1,0.004564209809976372
1559,32,10,50,25,0.01,0.3,1,2,2000,1,0.08926611172007243
1560,32,11,50,25,0.01,0.3,1,2,2000,1,0.03164173086909042
1561,32,12,50,25,0.01,0.3,1,2,2000,1,0.0007474857834639708
1562,32,13,50,25,0.01,0.3,1,2,2000,1,0.06617293672836433
1563,32,14,50,25,0.01,0.3,1,2,2000,1,0.07841697804857717
1564,32,15,50,25,0.01,0.3,1,2,2000,1,0.41903707703576
1565,32,16,50,25,0.01,0.3,1,2,2000,1,0.03531243923957034
1566,32,17,50,25,0.01,0.3,1,2,2000,1,0.35129833514868325
1567,32,18,50,25,0.01,0.3,1,2,2000,1,0.22917405449876038
1568,32,19,50,25,0.01,0.3,1,2,2000,1,0.0006209934450377003
1569,32,20,50,25,0.01,0.3,1,2,2000,1,0.4978151626278145
1570,32,21,50,25,0.01,0.3,1,2,2000,1,0.05696482374222924
1571,32,22,50,25,0.01,0.3,1,2,2000,1,0.3057555880015185
1572,32,23,50,25,0.01,0.3,1,2,2000,1,0.13974046766088202
1573,32,24,50,25,0.01,0.3,1,2,2000,1,0.630413037640896
1574,32,25,50,25,0.01,0.3,1,2,2000,1,0.010142772566013392
1575,32,26,50,25,0.01,0.3,1,2,2000,1,0.17413190184592786
1576,32,27,50,25,0.01,0.3,1,2,2000,1,0.8766989048133127
1577,32,28,50,25,0.01,0.3,1,2,2000,1,0.43297873890261707
1578,32,29,50,25,0.01,0.3,1,2,2000,1,2.2393466928974822e-05
1579,32,30,50,25,0.01,0.3,1,2,2000,1,0.0074052047240670184
1580,32,31,50,25,0.01,0.3,1,2,2000,1,0.9592842613575739
1581,32,32,50,25,0.01,0.3,1,2,2000,1,0.005941720068339526
1582,32,33,50,25,0.01,0.3,1,2,2000,1,0.11014320536831308
1583,32,34,50,25,0.01,0.3,1,2,2000,1,0.004014436441826034
1584,32,35,50,25,0.01,0.3,1,2,2000,1,0.06543102219077887
1585,32,36,50,25,0.01,0.3,1,2,2000,1,0.8597508970969905
1586,32,37,50,25,0.01,0.3,1,2,2000,1,0.3430466806652772
1587,32,38,50,25,0.01,0.3,1,2,2000,1,9.264020954945957e-05
1588,32,39,50,25,0.01,0.3,1,2,2000,1,0.1391462191922434
1589,32,40,50,25,0.01,0.3,1,2,2000,1,0.9551390932922288
1590,32,41,50,25,0.01,0.3,1,2,2000,1,0.05016777250656853
1591,32,42,50,25,0.01,0.3,1,2,2000,1,0.5966597181211108
1592,32,43,50,25,0.01,0.3,1,2,2000,1,0.18245385743909387
1593,32,44,50,25,0.01,0.3,1,2,2000,1,0.00024504375211969
1594,32,45,50,25,0.01,0.3,1,2,2000,1,0.882857480244196
1595,32,46,50,25,0.01,0.3,1,2,2000,1,0.6924950137534935
1596,32,47,50,25,0.01,0.3,1,2,2000,1,0.8945401219171336
1597,32,48,50,25,0.01,0.3,1,2,2000,1,0.05114801374725314
1598,32,49,50,25,0.01,0.3,1,2,2000,1,0.7016228983054469
1599,32,50,50,25,0.01,0.3,1,2,2000,1,0.42269741880213263
1600,33,1,50,25,0.01,0.3,1,2,2000,1,2.099073917222085e-15
1601,33,2,50,25,0.01,0.3,1,2,2000,1,1.4100556765583997e-19
1602,33,3,50,25,0.01,0.3,1,2,2000,1,9.51027809036621e-18
1603,33,4,50,25,0.01,0.3,1,2,2000,1,9.86814706434783e-32
1604,33,5,50,25,0.01,0.3,1,2,2000,1,7.322339834345482e-15
1605,33,6,50,25,0.01,0.3,1,2,2000,1,1.2584922072474286e-49
1606,33,7,50,25,0.01,0.3,1,2,2000,1,7.096382113641941e-18
1607,33,8,50,25,0.01,0.3,1,2,2000,1,3.585723735980939e-15
1608,33,9,50,25,0.01,0.3,1,2,2000,1,1.0487976090144093e-10
1609,33,10,50,25,0.01,0.3,1,2,2000,1,6.441004843700513e-21
1610,33,11,50,25,0.01,0.3,1,2,2000,1,2.8773892587721676e-11
1611,33,12,50,25,0.01,0.3,1,2,2000,1,1.7721671579924842e-09
1612,33,13,50,25,0.01,0.3,1,2,2000,1,5.597744956938838e-16
1613,33,14,50,25,0.01,0.3,1,2,2000,1,9.810194983783578e-23
1614,33,15,50,25,0.01,0.3,1,2,2000,1,4.660929744374212e-15
1615,33,16,50,25,0.01,0.3,1,2,2000,1,8.758881250884757e-41
1616,33,17,50,25,0.01,0.3,1,2,2000,1,2.0172156018850463e-20
1617,33,18,50,25,0.01,0.3,1,2,2000,1,6.695329270575206e-12
1618,33,19,50,25,0.01,0.3,1,2,2000,1,9.818584320094171e-29
1619,33,20,50,25,0.01,0.3,1,2,2000,1,2.4941085931338954e-12
1620,33,21,50,25,0.01,0.3,1,2,2000,1,4.243712538730665e-26
1621,33,22,50,25,0.01,0.3,1,2,2000,1,8.338995067807696e-22
1622,33,23,50,25,0.01,0.3,1,2,2000,1,1.9826333661675258e-25
1623,33,24,50,25,0.01,0.3,1,2,2000,1,5.471011113549669e-14
1624,33,25,50,25,0.01,0.3,1,2,2000,1,8.767119262170694e-24
1625,33,26,50,25,0.01,0.3,1,2,2000,1,9.347472873634729e-23
1626,33,27,50,25,0.01,0.3,1,2,2000,1,3.3794317220344667e-12
1627,33,28,50,25,0.01,0.3,1,2,2000,1,8.75369310628952e-16
1628,33,29,50,25,0.01,0.3,1,2,2000,1,8.085753956063411e-12
1629,33,30,50,25,0.01,0.3,1,2,2000,1,3.0724530997226613e-17
1630,33,31,50,25,0.01,0.3,1,2,2000,1,1.9496058678011624e-26
1631,33,32,50,25,0.01,0.3,1,2,2000,1,3.3312176911435896e-23
1632,33,33,50,25,0.01,0.3,1,2,2000,1,1.313505676681174e-23
1633,33,34,50,25,0.01,0.3,1,2,2000,1,2.2727887074712887e-26
1634,33,35,50,25,0.01,0.3,1,2,2000,1,1.6503947404360507e-23
1635,33,36,50,25,0.01,0.3,1,2,2000,1,6.163093141131395e-14
1636,33,37,50,25,0.01,0.3,1,2,2000,1,1.7668543191574026e-42
1637,33,38,50,25,0.01,0.3,1,2,2000,1,2.412986338479604e-45
1638,33,39,50,25,0.01,0.3,1,2,2000,1,2.522566375423823e-22
1639,33,40,50,25,0.01,0.3,1,2,2000,1,8.440048400050241e-13
1640,33,41,50,25,0.01,0.3,1,2,2000,1,1.456887169777629e-15
1641,33,42,50,25,0.01,0.3,1,2,2000,1,7.801319449532511e-13
1642,33,43,50,25,0.01,0.3,1,2,2000,1,1.1407704451105862e-14
1643,33,44,50,25,0.01,0.3,1,2,2000,1,4.1243503670563555e-10
1644,33,45,50,25,0.01,0.3,1,2,2000,1,3.451334087983314e-28
1645,33,46,50,25,0.01,0.3,1,2,2000,1,5.595404400822327e-10
1646,33,47,50,25,0.01,0.3,1,2,2000,1,4.682670887575037e-13
1647,33,48,50,25,0.01,0.3,1,2,2000,1,2.735142041457213e-13
1648,33,49,50,25,0.01,0.3,1,2,2000,1,4.2045827869813265e-18
1649,33,50,50,25,0.01,0.3,1,2,2000,1,4.094954292435051e-17
1650,34,1,50,25,0.01,0.3,1,2,2000,1,0.5790048123841804
1651,34,2,50,25,0.01,0.3,1,2,2000,1,0.9661884179323379
1652,34,3,50,25,0.01,0.3,1,2,2000,1,0.4052783856364426
1653,34,4,50,25,0.01,0.3,1,2,2000,1,0.9183361257521321
1654,34,5,50,25,0.01,0.3,1,2,2000,1,0.26250840254596675
1655,34,6,50,25,0.01,0.3,1,2,2000,1,0.24147155836211187
1656,34,7,50,25,0.01,0.3,1,2,2000,1,0.0384635463675075
1657,34,8,50,25,0.01,0.3,1,2,2000,1,0.6207420380523168
1658,34,9,50,25,0.01,0.3,1,2,2000,1,0.5626412714863613
1659,34,10,50,25,0.01,0.3,1,2,2000,1,0.009439975714019545
1660,34,11,50,25,0.01,0.3,1,2,2000,1,0.03769094856972449
1661,34,12,50,25,0.01,0.3,1,2,2000,1,0.0722801598817269
1662,34,13,50,25,0.01,0.3,1,2,2000,1,0.5876634048358759
1663,34,14,50,25,0.01,0.3,1,2,2000,1,0.020954252966385624
1664,34,15,50,25,0.01,0.3,1,2,2000,1,0.17071453383758037
1665,34,16,50,25,0.01,0.3,1,2,2000,1,0.1609032093975718
1666,34,17,50,25,0.01,0.3,1,2,2000,1,0.0030143902540094606
1667,34,18,50,25,0.01,0.3,1,2,2000,1,0.44449632275793416
1668,34,19,50,25,0.01,0.3,1,2,2000,1,0.1899334957547345
1669,34,20,50,25,0.01,0.3,1,2,2000,1,0.7189461666376934
1670,34,21,50,25,0.01,0.3,1,2,2000,1,0.006897847843290941
1671,34,22,50,25,0.01,0.3,1,2,2000,1,0.5932864376170803
1672,34,23,50,25,0.01,0.3,1,2,2000,1,0.0031143601128928384
1673,34,24,50,25,0.01,0.3,1,2,2000,1,0.014403815695691895
1674,34,25,50,25,0.01,0.3,1,2,2000,1,0.6363236414523541
1675,34,26,50,25,0.01,0.3,1,2,2000,1,0.5686181985007981
1676,34,27,50,25,0.01,0.3,1,2,2000,1,0.001011334075772372
1677,34,28,50,25,0.01,0.3,1,2,2000,1,0.8877942234883451
1678,34,29,50,25,0.01,0.3,1,2,2000,1,0.586657163506066
1679,34,30,50,25,0.01,0.3,1,2,2000,1,0.42019641580165196
1680,34,31,50,25,0.01,0.3,1,2,2000,1,0.4904718067785103
1681,34,32,50,25,0.01,0.3,1,2,2000,1,0.07550218650557858
1682,34,33,50,25,0.01,0.3,1,2,2000,1,0.01959636292426048
1683,34,34,50,25,0.01,0.3,1,2,2000,1,0.8260040207700183
1684,34,35,50,25,0.01,0.3,1,2,2000,1,0.03357962175254468
1685,34,36,50,25,0.01,0.3,1,2,2000,1,0.07882468472014925
1686,34,37,50,25,0.01,0.3,1,2,2000,1,0.8405133291728073
1687,34,38,50,25,0.01,0.3,1,2,2000,1,0.13473982101068674
1688,34,39,50,25,0.01,0.3,1,2,2000,1,0.9383132023231441
1689,34,40,50,25,0.01,0.3,1,2,2000,1,0.9449185504074813
1690,34,41,50,25,0.01,0.3,1,2,2000,1,0.5472198708182364
1691,34,42,50,25,0.01,0.3,1,2,2000,1,0.00030081992024011525
1692,34,43,50,25,0.01,0.3,1,2,2000,1,0.04026547606414378
1693,34,44,50,25,0.01,0.3,1,2,2000,1,0.028004287077246726
1694,34,45,50,25,0.01,0.3,1,2,2000,1,0.6294672258240148
1695,34,46,50,25,0.01,0.3,1,2,2000,1,0.021465103957413523
1696,34,47,50,25,0.01,0.3,1,2,2000,1,0.0041707520896207256
1697,34,48,50,25,0.01,0.3,1,2,2000,1,0.5052514290838938
1698,34,49,50,25,0.01,0.3,1,2,2000,1,0.0424602394809233
1699,34,50,50,25,0.01,0.3,1,2,2000,1,2.3509000331345572e-05
1700,35,1,50,25,0.01,0.3,1,2,2000,1,1.3885009721566568e-100
1701,35,2,50,25,0.01,0.3,1,2,2000,1,2.726779405247449e-38
1702,35,3,50,25,0.01,0.3,1,2,2000,1,1.3103426040721586e-56
1703,35,4,50,25,0.01,0.3,1,2,2000,1,2.9452208225899595e-61
1704,35,5,50,25,0.01,0.3,1,2,2000,1,5.280308432954635e-125
1705,35,6,50,25,0.01,0.3,1,2,2000,1,5.748018898226312e-66
1706,35,7,50,25,0.01,0.3,1,2,2000,1,6.215615291724845e-72
1707,35,8,50,25,0.01,0.3,1,2,2000,1,9.170961135431352e-92
1708,35,9,50,25,0.01,0.3,1,2,2000,1,2.82802726209918e-48
1709,35,10,50,25,0.01,0.3,1,2,2000,1,2.0909927671232487e-59
1710,35,11,50,25,0.01,0.3,1,2,2000,1,3.247628658062823e-119
1711,35,12,50,25,0.01,0.3,1,2,2000,1,2.3901203011996784e-38
1712,35,13,50,25,0.01,0.3,1,2,2000,1,7.510849774195429e-29
1713,35,14,50,25,0.01,0.3,1,2,2000,1,1.7761954970071828e-69
1714,35,15,50,25,0.01,0.3,1,2,2000,1,2.5445099225584215e-67
1715,35,16,50,25,0.01,0.3,1,2,2000,1,5.20801735673892e-34
1716,35,17,50,25,0.01,0.3,1,2,2000,1,1.5088272597656794e-106
1717,35,18,50,25,0.01,0.3,1,2,2000,1,1.0353091508482197e-64
1718,35,19,50,25,0.01,0.3,1,2,2000,1,2.7213673880609533e-63
1719,35,20,50,25,0.01,0.3,1,2,2000,1,7.659648253772637e-73
1720,35,21,50,25,0.01,0.3,1,2,2000,1,3.8428133358973326e-56
1721,35,22,50,25,0.01,0.3,1,2,2000,1,8.401335538375836e-129
1722,35,23,50,25,0.01,0.3,1,2,2000,1,5.958273724848226e-40
1723,35,24,50,25,0.01,0.3,1,2,2000,1,1.802945896516365e-92
1724,35,25,50,25,0.01,0.3,1,2,2000,1,1.1939776162337151e-63
1725,35,26,50,25,0.01,0.3,1,2,2000,1,2.3284476186971182e-152
1726,35,27,50,25,0.01,0.3,1,2,2000,1,1.7393189244121832e-43
1727,35,28,50,25,0.01,0.3,1,2,2000,1,1.9138933269820323e-65
1728,35,29,50,25,0.01,0.3,1,2,2000,1,2.6832009944761527e-107
1729,35,30,50,25,0.01,0.3,1,2,2000,1,1.1152752877237587e-69
1730,35,31,50,25,0.01,0.3,1,2,2000,1,3.03686656993165e-38
1731,35,32,50,25,0.01,0.3,1,2,2000,1,1.1402037406281906e-52
1732,35,33,50,25,0.01,0.3,1,2,2000,1,9.512683331158205e-53
1733,35,34,50,25,0.01,0.3,1,2,2000,1,8.549646927507354e-65
1734,35,35,50,25,0.01,0.3,1,2,2000,1,4.528760245873716e-44
1735,35,36,50,25,0.01,0.3,1,2,2000,1,2.1437270748529108e-63
1736,35,37,50,25,0.01,0.3,1,2,2000,1,7.715153108830354e-23
1737,35,38,50,25,0.01,0.3,1,2,2000,1,3.792769344517333e-110
1738,35,39,50,25,0.01,0.3,1,2,2000,1,3.911480990846268e-35
1739,35,40,50,25,0.01,0.3,1,2,2000,1,9.071659568798222e-57
1740,35,41,50,25,0.01,0.3,1,2,2000,1,1.9565839621086423e-62
1741,35,42,50,25,0.01,0.3,1,2,2000,1,3.271891284056166e-103
1742,35,43,50,25,0.01,0.3,1,2,2000,1,4.593663087679114e-138
1743,35,44,50,25,0.01,0.3,1,2,2000,1,2.1827049193045732e-37
1744,35,45,50,25,0.01,0.3,1,2,2000,1,2.8642686861123064e-105
1745,35,46,50,25,0.01,0.3,1,2,2000,1,3.2492744853707057e-94
1746,35,47,50,25,0.01,0.3,1,2,2000,1,4.48975666883825e-33
1747,35,48,50,25,0.01,0.3,1,2,2000,1,9.628553987477326e-59
1748,35,49,50,25,0.01,0.3,1,2,2000,1,2.2826945335908753e-63
1749,35,50,50,25,0.01,0.3,1,2,2000,1,2.6236642454075057e-190
1750,36,1,50,25,0.01,0.3,1,2,2000,1,1.858227163649526e-10
1751,36,2,50,25,0.01,0.3,1,2,2000,1,5.825755137161313e-07
1752,36,3,50,25,0.01,0.3,1,2,2000,1,8.283504869007605e-07
1753,36,4,50,25,0.01,0.3,1,2,2000,1,1.1017683445168055e-07
1754,36,5,50,25,0.01,0.3,1,2,2000,1,0.00771904507354228
1755,36,6,50,25,0.01,0.3,1,2,2000,1,0.02877377107967021
1756,36,7,50,25,0.01,0.3,1,2,2000,1,0.008651769881963655
1757,36,8,50,25,0.01,0.3,1,2,2000,1,0.008114145532846737
1758,36,9,50,25,0.01,0.3,1,2,2000,1,0.00025661836290069416
1759,36,10,50,25,0.01,0.3,1,2,2000,1,0.00012913347749905155
1760,36,11,50,25,0.01,0.3,1,2,2000,1,0.011215482658958368
1761,36,12,50,25,0.01,0.3,1,2,2000,1,4.842111265518617e-06
1762,36,13,50,25,0.01,0.3,1,2,2000,1,8.099448109362725e-08
1763,36,14,50,25,0.01,0.3,1,2,2000,1,0.007213487987144634
1764,36,15,50,25,0.01,0.3,1,2,2000,1,0.0070462062343372945
1765,36,16,50,25,0.01,0.3,1,2,2000,1,0.0021223842210633965
1766,36,17,50,25,0.01,0.3,1,2,2000,1,1.5451912820941252e-06
1767,36,18,50,25,0.01,0.3,1,2,2000,1,0.0003188478719232425
1768,36,19,50,25,0.01,0.3,1,2,2000,1,1.136313939619833e-13
1769,36,20,50,25,0.01,0.3,1,2,2000,1,0.02327807216904014
1770,36,21,50,25,0.01,0.3,1,2,2000,1,3.84552378300886e-05
1771,36,22,50,25,0.01,0.3,1,2,2000,1,0.00017256148961045535
1772,36,23,50,25,0.01,0.3,1,2,2000,1,0.00019396080473180563
1773,36,24,50,25,0.01,0.3,1,2,2000,1,8.445439626899227e-08
1774,36,25,50,25,0.01,0.3,1,2,2000,1,0.0003289758456407394
1775,36,26,50,25,0.01,0.3,1,2,2000,1,0.010425415322572127
1776,36,27,50,25,0.01,0.3,1,2,2000,1,9.351298126868741e-06
1777,36,28,50,25,0.01,0.3,1,2,2000,1,1.3628786063022108e-09
1778,36,29,50,25,0.01,0.3,1,2,2000,1,0.0023212950622998074
1779,36,30,50,25,0.01,0.3,1,2,2000,1,0.0032897561597335936
1780,36,31,50,25,0.01,0.3,1,2,2000,1,0.0015833473306372924
1781,36,32,50,25,0.01,0.3,1,2,2000,1,1.0422471542678269e-07
1782,36,33,50,25,0.01,0.3,1,2,2000,1,1.1183838547153552e-06
1783,36,34,50,25,0.01,0.3,1,2,2000,1,0.010440299778641426
1784,36,35,50,25,0.01,0.3,1,2,2000,1,1.6454190787840593e-05
1785,36,36,50,25,0.01,0.3,1,2,2000,1,0.006657560220863004
1786,36,37,50,25,0.01,0.3,1,2,2000,1,0.00012291273949153415
1787,36,38,50,25,0.01,0.3,1,2,2000,1,6.841282690890941e-05
1788,36,39,50,25,0.01,0.3,1,2,2000,1,4.242478433459072e-06
1789,36,40,50,25,0.01,0.3,1,2,2000,1,0.011921285713916208
1790,36,41,50,25,0.01,0.3,1,2,2000,1,1.2288008775428705e-05
1791,36,42,50,25,0.01,0.3,1,2,2000,1,0.0021618395296504034
1792,36,43,50,25,0.01,0.3,1,2,2000,1,0.005276834350419217
1793,36,44,50,25,0.01,0.3,1,2,2000,1,0.0003628717878546823
1794,36,45,50,25,0.01,0.3,1,2,2000,1,0.0034072343485745667
1795,36,46,50,25,0.01,0.3,1,2,2000,1,0.00440014099355623
1796,36,47,50,25,0.01,0.3,1,2,2000,1,2.5786467928406847e-07
1797,36,48,50,25,0.01,0.3,1,2,2000,1,0.0029279489489132528
1798,36,49,50,25,0.01,0.3,1,2,2000,1,0.001287689507153454
1799,36,50,50,25,0.01,0.3,1,2,2000,1,2.289476106823932e-07
1800,37,1,50,25,0.01,0.3,1,2,2000,1,4.076057070897173e-09
1801,37,2,50,25,0.01,0.3,1,2,2000,1,1.3989513495986682e-17
1802,37,3,50,25,0.01,0.3,1,2,2000,1,5.053528469319891e-05
1803,37,4,50,25,0.01,0.3,1,2,2000,1,1.637642652305229e-08
1804,37,5,50,25,0.01,0.3,1,2,2000,1,1.4647465568852578e-07
1805,37,6,50,25,0.01,0.3,1,2,2000,1,7.14000596833326e-08
1806,37,7,50,25,0.01,0.3,1,2,2000,1,6.115424298100471e-06
1807,37,8,50,25,0.01,0.3,1,2,2000,1,9.029331779391112e-07
1808,37,9,50,25,0.01,0.3,1,2,2000,1,0.0008917457149910262
1809,37,10,50,25,0.01,0.3,1,2,2000,1,0.0004914856251721396
1810,37,11,50,25,0.01,0.3,1,2,2000,1,2.7112111570804477e-07
1811,37,12,50,25,0.01,0.3,1,2,2000,1,1.764810738861676e-09
1812,37,13,50,25,0.01,0.3,1,2,2000,1,8.59443186404218e-11
1813,37,14,50,25,0.01,0.3,1,2,2000,1,4.390357172823125e-05
1814,37,15,50,25,0.01,0.3,1,2,2000,1,2.756070524110331e-15
1815,37,16,50,25,0.01,0.3,1,2,2000,1,5.251484357407867e-07
1816,37,17,50,25,0.01,0.3,1,2,2000,1,0.00043064081494865054
1817,37,18,50,25,0.01,0.3,1,2,2000,1,3.3235141322587025e-05
1818,37,19,50,25,0.01,0.3,1,2,2000,1,1.3152880785031975e-10
1819,37,20,50,25,0.01,0.3,1,2,2000,1,7.462068961282224e-05
1820,37,21,50,25,0.01,0.3,1,2,2000,1,1.6875623466391334e-20
1821,37,22,50,25,0.01,0.3,1,2,2000,1,0.0006248953423664192
1822,37,23,50,25,0.01,0.3,1,2,2000,1,1.5232356605790159e-15
